age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,poutcome,y
39,9732,27214,6851,44396,558,25130,37967,13020,22,6895,23,1,531,4901,0
41,9732,5207,23202,44396,663,25130,37967,13020,22,6895,24,1,792,1840,0
34,7597,12790,23202,44396,1279,25130,37967,29285,22,6895,174,2,160,1840,1
93,2264,27214,1857,44396,775,20081,37967,29285,22,6895,860,2,177,1511,1
34,7597,12790,23202,44396,1313,20081,37967,29285,22,6895,427,2,94,4901,0
42,7597,12790,23202,44396,631,20081,37967,2906,22,6895,171,2,413,4901,0
36,9458,27214,13301,44396,203,20081,37967,29285,23,6895,608,3,179,1511,1
33,5171,12790,13301,44396,146,20081,37967,29285,23,6895,351,3,-1,36959,1
37,7597,12790,13301,44396,0,25130,37967,29285,23,6895,366,6,-1,36959,1
35,9458,27214,13301,44396,4124,25130,37967,29285,23,6895,350,2,445,1840,1
41,5171,27214,23202,44396,14968,20081,37967,29285,23,6895,1360,4,-1,36959,1
49,5171,27214,23202,44396,197,25130,37967,29285,23,6895,125,1,101,1511,0
33,9458,12790,13301,44396,307,20081,37967,29285,23,6895,113,6,179,4901,0
36,7597,5207,23202,44396,1451,25130,37967,29285,23,6895,192,4,93,1840,1
30,938,12790,13301,44396,3026,20081,37967,29285,23,6895,251,1,535,4901,1
41,7597,12790,13301,44396,431,20081,37967,29285,23,6895,196,1,88,4901,1
29,9458,12790,13301,44396,985,25130,37967,29285,23,6895,396,2,-1,36959,1
30,4154,12790,23202,44396,268,20081,37967,13020,24,6895,86,1,-1,36959,0
25,938,27214,23202,44396,37,20081,37967,13020,24,6895,11,1,-1,36959,0
28,938,12790,23202,44396,2015,20081,37967,29285,26,6895,110,2,182,4901,0
82,2264,27214,6851,44396,243,20081,37967,29285,26,6895,275,1,180,1511,1
26,938,12790,23202,44396,3090,20081,37967,29285,26,6895,379,1,339,4901,0
56,2264,27214,23202,44396,393,20081,7244,29285,26,6895,183,1,221,4901,1
33,7597,5207,23202,44396,948,20081,37967,13020,26,6895,7,1,-1,36959,0
38,1303,27214,23202,44396,995,20081,37967,13020,26,6895,84,1,-1,36959,0
27,7597,12790,23202,44396,-69,20081,37967,13020,26,6895,4,1,-1,36959,0
27,9458,12790,13301,44396,102,20081,37967,13020,26,6895,9,1,-1,36959,0
45,9732,12790,23202,44396,0,25130,37967,29285,26,6895,768,2,91,1511,0
37,7597,27214,23202,44396,1707,25130,37967,29285,26,6895,546,2,784,4901,1
48,9458,27214,13301,44396,612,20081,37967,29285,26,6895,86,7,292,1840,0
46,5171,27214,1857,44396,5511,20081,37967,29285,26,6895,414,2,389,1511,1
37,9458,27214,13301,44396,387,20081,37967,29285,26,6895,128,2,419,4901,0
28,5171,12790,13301,44396,313,20081,7244,29285,26,6895,461,2,326,4901,0
44,1579,5207,23202,44396,8,20081,37967,29285,26,6895,423,4,-1,36959,1
32,5171,12790,23202,44396,457,20081,37967,29285,26,6895,109,3,455,4901,0
40,7597,27214,23202,44396,0,25130,7244,29285,26,6895,105,2,172,4901,0
61,1579,27214,13301,44396,10861,20081,37967,29285,26,6895,336,2,259,1511,1
23,938,12790,23202,44396,794,20081,37967,29285,26,6895,607,3,171,1840,1
69,2264,27214,23202,44396,0,20081,37967,29285,27,6895,666,1,90,1511,1
33,4154,12790,1857,44396,2297,20081,37967,29285,27,6895,527,1,-1,36959,1
33,9458,12790,13301,44396,373,20081,7244,29285,27,6895,267,1,180,4901,1
23,9458,12790,13301,44396,1807,20081,37967,29285,27,6895,606,1,-1,36959,1
35,9458,27214,13301,44396,775,20081,37967,13020,27,6895,9,1,-1,36959,0
31,4154,12790,23202,815,-248,20081,37967,13020,27,6895,5,1,-1,36959,0
27,4154,12790,23202,44396,230,20081,37967,13020,27,6895,5,1,-1,36959,0
49,5171,5207,23202,44396,1180,20081,37967,29285,27,6895,139,2,181,1511,0
31,5171,12790,23202,44396,255,20081,37967,29285,27,6895,167,2,181,1511,0
45,7597,27214,23202,44396,2776,25130,37967,29285,27,6895,287,2,181,1511,1
61,2264,27214,23202,44396,1058,20081,37967,29285,27,6895,218,2,91,1511,1
41,2264,12790,6851,44396,2579,20081,37967,29285,27,6895,235,1,287,4901,0
49,7597,27214,23202,44396,308,20081,37967,29285,27,6895,266,5,-1,36959,0
47,5171,27214,23202,44396,1210,20081,37967,29285,27,6895,493,4,-1,36959,0
46,7597,27214,1857,44396,3308,20081,37967,29285,28,6895,219,2,-1,36959,1
40,5171,27214,23202,44396,0,20081,37967,29285,28,6895,496,2,182,1511,1
55,7597,27214,13301,44396,1320,20081,37967,29285,28,6895,340,1,91,1511,1
24,938,12790,23202,44396,822,20081,37967,29285,28,6895,106,2,-1,36959,0
39,1303,27214,6851,44396,7005,25130,37967,29285,28,6895,429,2,184,1511,1
82,1240,5207,6851,44396,1381,20081,37967,29285,28,6895,844,5,181,4901,1
27,7597,12790,23202,44396,204,20081,37967,29285,28,6895,471,2,-1,36959,1
26,7597,27214,23202,44396,267,25130,37967,29285,28,6895,817,2,-1,36959,1
31,9458,12790,13301,44396,725,25130,37967,29285,28,6895,211,1,92,4901,0
22,1303,12790,13301,44396,993,20081,37967,29285,28,6895,115,3,93,1840,1
27,938,12790,13301,44396,311,20081,37967,29285,28,6895,462,1,148,1511,1
32,5171,27214,23202,44396,389,25130,37967,29285,28,6895,129,3,233,4901,0
53,9732,27214,6851,44396,306,20081,37967,29285,28,6895,388,3,181,1511,1
54,9458,27214,13301,44396,752,20081,37967,2906,29,6895,211,5,491,1840,1
53,7597,27214,13301,44396,2557,20081,37967,29285,29,6895,95,4,182,1511,0
29,9458,27214,13301,44396,135,20081,37967,29285,29,6895,225,4,-1,36959,0
64,2264,27214,23202,44396,1574,20081,37967,2906,29,6895,301,3,-1,36959,1
33,9732,27214,23202,44396,0,25130,37967,13020,29,6895,331,1,-1,36959,0
57,7597,27214,13301,44396,1181,20081,37967,29285,29,6895,169,2,182,1511,1
31,9458,12790,13301,44396,1761,25130,37967,2906,29,6895,332,3,440,4901,1
61,5171,27214,1857,44396,4629,25130,37967,29285,29,6895,349,3,183,1511,1
35,1303,12790,13301,44396,154,20081,37967,29285,29,6895,200,4,181,4901,1
57,1303,5207,23202,44396,1088,20081,37967,29285,29,6895,1697,1,-1,36959,0
77,2264,27214,23202,44396,4112,20081,37967,2906,29,6895,426,1,184,1511,1
36,4154,27214,23202,44396,11650,25130,37967,2906,29,6895,268,1,-1,36959,1
32,9458,27214,13301,44396,6138,20081,37967,29285,29,6895,519,2,90,4901,1
25,4154,12790,1857,44396,2022,20081,37967,29285,29,6895,276,8,97,1840,1
61,9458,27214,1857,44396,264,20081,37967,2906,29,6895,270,1,178,1511,1
69,2264,12790,13301,44396,2144,20081,37967,29285,29,6895,417,1,184,1511,1
69,7597,27214,13301,44396,482,20081,37967,29285,29,6895,478,1,267,4901,1
29,9458,12790,13301,44396,0,20081,37967,29285,29,6895,99,6,-1,36959,0
35,9458,12790,13301,44396,2187,25130,37967,29285,29,6895,229,1,174,1840,0
47,9458,5207,13301,44396,-130,25130,37967,29285,30,6895,221,4,431,1840,0
30,5171,12790,13301,44396,8,20081,7244,29285,30,6895,76,2,150,4901,0
28,5171,12790,23202,44396,261,25130,7244,29285,30,6895,269,7,182,1511,0
34,5171,27214,13301,44396,0,20081,37967,29285,30,6895,292,1,183,1511,1
71,7597,27214,23202,44396,3020,20081,37967,2906,30,6895,304,1,270,4901,1
49,2264,27214,6851,44396,18,20081,37967,13020,30,6895,9,1,-1,36959,0
45,9458,12790,13301,44396,4831,20081,37967,29285,30,6895,852,3,182,1511,1
64,2264,27214,6851,44396,12067,20081,37967,2906,30,6895,367,2,92,1511,1
39,1487,27214,23202,44396,689,20081,37967,29285,30,6895,240,3,-1,36959,0
35,7597,12790,23202,44396,1227,20081,37967,29285,30,6895,1005,5,134,1511,1
36,5171,12790,13301,44396,980,20081,37967,29285,30,6895,156,3,179,4901,0
22,938,12790,1857,44396,1232,20081,37967,29285,30,6895,283,1,430,1840,1
27,7597,12790,23202,44396,842,20081,37967,29285,30,6895,273,1,91,1840,0
83,1240,5207,6851,44396,5944,20081,37967,29285,30,6895,200,3,-1,36959,0
23,9458,12790,13301,44396,906,20081,37967,29285,30,6895,160,3,-1,36959,0
31,4154,12790,13301,44396,1626,20081,37967,13020,31,6895,15,1,-1,36959,0
34,1303,27214,13301,44396,822,20081,37967,13020,1,6247,11,1,-1,36959,0
35,1579,27214,13301,44396,980,20081,37967,29285,2,6247,428,2,336,4901,0
80,2264,27214,23202,44396,173,20081,37967,29285,2,6247,87,3,-1,36959,0
46,288,27214,13301,44396,8564,20081,37967,29285,2,6247,397,2,342,4901,0
33,9458,27214,13301,44396,643,20081,37967,29285,2,6247,203,3,94,1840,0
26,7597,12790,23202,44396,1873,20081,37967,29285,2,6247,1013,3,276,1840,0
25,7597,12790,23202,44396,31,20081,37967,29285,2,6247,300,3,-1,36959,0
54,4154,27214,23202,44396,386,25130,37967,29285,2,6247,155,2,-1,36959,0
34,9458,12790,13301,44396,275,20081,37967,29285,2,6247,196,2,455,1840,1
34,9458,27214,23202,44396,369,20081,37967,29285,2,6247,868,3,342,4901,1
59,7597,12790,23202,44396,571,20081,7244,13020,2,6247,25,1,-1,36959,0
76,1240,27214,6851,44396,1483,20081,37967,29285,2,6247,90,4,-1,36959,0
32,7597,12790,13301,44396,388,20081,37967,29285,2,6247,100,8,95,1511,0
65,2264,5207,1857,44396,300,20081,37967,29285,2,6247,245,2,-1,36959,0
37,9732,12790,1857,44396,871,25130,37967,29285,2,6247,209,1,542,4901,0
55,7597,27214,1857,44396,240,25130,37967,29285,2,6247,108,3,277,1511,1
53,5171,12790,23202,44396,2398,25130,37967,29285,2,6247,317,1,180,4901,1
63,9458,27214,13301,44396,2785,20081,37967,29285,2,6247,341,2,392,1511,1
32,1303,12790,23202,44396,8304,20081,37967,29285,2,6247,486,1,286,4901,0
24,938,12790,23202,44396,867,20081,37967,29285,2,6247,135,7,108,1840,0
33,938,12790,1857,44396,2321,20081,37967,29285,2,6247,308,1,109,4901,0
33,9458,27214,13301,44396,7154,20081,37967,29285,2,6247,153,4,129,1840,0
38,7597,12790,13301,44396,1727,20081,37967,2906,2,6247,141,2,185,1840,0
37,9458,12790,13301,44396,62,25130,37967,29285,2,6247,428,2,272,1511,1
30,938,12790,23202,44396,3096,20081,37967,29285,2,6247,226,3,188,4901,0
36,7597,12790,23202,44396,1745,20081,37967,29285,2,6247,258,1,-1,36959,0
29,938,12790,23202,44396,1377,25130,37967,29285,3,6247,248,1,446,1511,1
29,938,12790,13301,44396,163,20081,37967,29285,3,6247,249,1,-1,36959,1
38,9458,27214,13301,44396,1199,20081,37967,29285,3,6247,482,1,-1,36959,1
34,5171,27214,13301,44396,0,25130,7244,29285,3,6247,108,2,180,4901,0
62,2264,27214,23202,44396,569,20081,37967,29285,3,6247,187,2,180,1511,1
34,7597,27214,23202,44396,0,25130,37967,29285,3,6247,261,1,470,4901,1
56,4154,27214,23202,44396,1989,20081,37967,29285,3,6247,279,4,181,1511,1
48,1240,12790,6851,44396,46,20081,37967,29285,3,6247,113,2,180,4901,1
33,7597,27214,23202,44396,1026,20081,37967,29285,3,6247,326,2,340,4901,0
32,5171,27214,23202,44396,200,20081,37967,29285,3,6247,172,3,-1,36959,0
42,9458,27214,13301,44396,372,25130,37967,29285,3,6247,654,2,-1,36959,1
68,2264,27214,13301,44396,2812,20081,37967,29285,3,6247,392,4,181,1511,1
60,1240,27214,23202,44396,0,20081,37967,2906,3,6247,676,2,181,4901,1
34,5171,27214,13301,44396,69,20081,7244,29285,3,6247,263,3,251,1511,1
43,9732,27214,6851,44396,2952,20081,37967,29285,3,6247,417,2,95,1840,1
29,9458,27214,13301,44396,198,25130,37967,29285,3,6247,1179,1,-1,36959,0
62,2264,27214,23202,44396,569,20081,37967,29285,4,6247,288,1,1,1511,1
29,9458,27214,13301,44396,198,25130,37967,29285,4,6247,453,1,1,4901,0
68,2264,27214,13301,44396,2812,20081,37967,29285,4,6247,651,1,1,1511,1
38,9458,27214,13301,44396,1199,20081,37967,29285,4,6247,178,1,1,1511,1
59,288,27214,1857,44396,1500,20081,37967,29285,4,6247,248,1,182,1840,0
63,1487,27214,23202,44396,3904,20081,37967,2906,4,6247,250,2,187,1511,1
48,5171,27214,23202,44396,156,20081,37967,29285,4,6247,291,1,-1,36959,1
30,4154,12790,13301,44396,1788,20081,37967,29285,4,6247,288,1,181,4901,1
45,5171,27214,23202,44396,205,20081,37967,29285,4,6247,180,1,92,1511,1
78,2264,27214,1857,44396,38,20081,37967,2906,4,6247,156,1,1,1840,0
59,1303,27214,23202,44396,1625,20081,37967,29285,4,6247,198,1,180,1511,1
38,9458,27214,13301,44396,238,20081,37967,29285,4,6247,139,1,92,4901,1
33,7597,27214,23202,44396,1026,20081,37967,29285,4,6247,87,1,1,4901,0
49,9732,27214,23202,44396,1730,25130,37967,29285,4,6247,605,2,92,1511,1
80,2264,27214,23202,44396,2354,20081,37967,2906,4,6247,199,2,181,1511,0
30,1240,12790,13301,44396,19,20081,37967,29285,4,6247,139,1,92,1511,1
35,9458,12790,13301,44396,747,20081,37967,29285,4,6247,91,1,1,1840,0
35,1303,12790,13301,44396,415,20081,37967,29285,4,6247,462,1,92,1511,1
32,9458,27214,13301,44396,1812,20081,37967,29285,4,6247,296,1,182,1840,1
93,2264,27214,1857,44396,775,20081,37967,29285,4,6247,476,2,13,1511,1
60,1240,27214,23202,44396,0,20081,37967,2906,4,6247,153,1,1,1511,0
30,5171,12790,23202,44396,3528,20081,37967,29285,4,6247,250,1,92,4901,1
42,5171,27214,23202,44396,641,20081,37967,29285,4,6247,111,1,1,1840,0
33,7597,27214,23202,44396,180,20081,37967,29285,4,6247,561,1,435,4901,1
48,1240,12790,6851,44396,46,20081,37967,29285,4,6247,118,1,1,1511,1
38,4154,27214,23202,44396,4017,20081,37967,29285,4,6247,470,1,96,1511,1
28,938,12790,23202,44396,970,20081,37967,2906,4,6247,297,1,-1,36959,0
34,5171,27214,13301,44396,69,20081,7244,29285,4,6247,120,3,1,1511,1
42,9458,27214,13301,44396,372,25130,37967,29285,4,6247,153,3,1,1511,1
36,9458,27214,13301,44396,1133,25130,37967,29285,4,6247,293,1,181,1840,1
50,9458,27214,13301,44396,2881,20081,37967,29285,5,6247,510,2,2,1840,0
34,7597,27214,23202,44396,0,25130,37967,29285,5,6247,231,2,2,1511,1
34,9458,27214,13301,44396,1778,20081,37967,29285,5,6247,329,2,181,4901,0
60,4154,27214,23202,44396,4428,20081,37967,29285,5,6247,382,1,97,1840,0
34,5171,27214,13301,44396,79,25130,37967,29285,5,6247,203,1,92,1511,1
29,9458,12790,13301,44396,437,20081,37967,29285,5,6247,504,1,92,1511,1
38,7597,27214,23202,44396,318,20081,37967,29285,5,6247,274,1,182,1511,1
53,9458,27214,13301,44396,18931,20081,37967,29285,5,6247,224,1,86,1840,0
41,7597,12790,13301,44396,1646,25130,37967,29285,5,6247,172,3,92,1511,1
38,5171,12790,23202,44396,115,20081,37967,29285,5,6247,250,3,182,4901,0
45,9732,12790,23202,44396,0,20081,37967,29285,5,6247,374,2,472,1511,1
57,7597,5207,23202,44396,470,20081,37967,29285,5,6247,480,3,-1,36959,1
53,9458,27214,13301,44396,3591,25130,37967,29285,5,6247,306,2,181,1840,1
56,9458,5207,13301,44396,2037,20081,37967,29285,5,6247,318,1,91,4901,1
36,4154,27214,23202,44396,394,20081,37967,29285,5,6247,324,1,-1,36959,1
32,9458,12790,13301,44396,1077,20081,37967,29285,5,6247,200,1,717,4901,0
33,7597,12790,23202,44396,2979,20081,37967,29285,5,6247,326,2,437,4901,1
41,9458,27214,13301,44396,1092,20081,37967,29285,5,6247,736,1,-1,36959,1
67,2264,5207,6851,44396,1746,20081,37967,29285,5,6247,134,1,-1,36959,0
34,5171,5207,23202,44396,661,25130,37967,29285,5,6247,245,2,183,4901,1
45,9458,27214,13301,44396,2077,20081,37967,29285,5,6247,163,1,-1,36959,0
28,9458,12790,13301,44396,1530,20081,37967,29285,5,6247,98,3,-1,36959,0
29,1240,12790,13301,44396,2196,20081,37967,29285,5,6247,215,1,-1,36959,1
34,9458,12790,13301,44396,417,25130,37967,29285,5,6247,270,1,174,4901,1
21,1487,12790,13301,44396,2077,20081,37967,29285,5,6247,323,1,-1,36959,1
27,1579,12790,13301,44396,347,20081,37967,29285,6,6247,385,4,-1,36959,1
37,9458,27214,13301,44396,2283,20081,37967,29285,6,6247,303,2,92,1511,1
52,1240,27214,6851,44396,256,20081,37967,29285,6,6247,137,1,-1,36959,0
29,5171,12790,13301,44396,-197,20081,37967,13020,6,6247,47,1,-1,36959,0
33,938,27214,23202,44396,1536,20081,37967,29285,6,6247,258,2,178,1511,1
45,9458,27214,23202,44396,446,20081,37967,29285,6,6247,304,3,-1,36959,1
61,9732,27214,6851,44396,5,20081,37967,29285,6,6247,562,2,94,1511,1
27,7597,12790,13301,44396,401,20081,37967,29285,6,6247,218,3,93,1511,1
22,938,12790,23202,44396,216,20081,37967,29285,6,6247,178,1,179,1511,1
37,9458,27214,23202,44396,565,20081,37967,29285,6,6247,174,1,93,4901,1
82,2264,5207,6851,44396,0,20081,37967,29285,6,6247,381,3,295,4901,0
42,5171,27214,13301,44396,1536,20081,37967,29285,6,6247,140,1,182,4901,0
45,5171,27214,23202,44396,476,20081,37967,29285,6,6247,356,1,364,1840,1
35,5171,12790,23202,44396,-32,20081,7244,29285,6,6247,366,2,178,1511,1
28,9732,12790,23202,44396,1348,25130,37967,29285,6,6247,221,2,-1,36959,1
32,938,12790,13301,44396,0,20081,37967,29285,6,6247,101,5,3,1840,0
31,9732,12790,23202,44396,228,20081,37967,29285,6,6247,744,1,88,1840,1
62,9458,27214,13301,44396,1859,20081,37967,2906,6,6247,245,3,-1,36959,1
47,9458,27214,13301,44396,2306,20081,37967,2906,6,6247,239,4,-1,36959,1
37,7597,27214,13301,44396,4596,25130,37967,29285,6,6247,323,1,91,4901,0
35,9732,27214,23202,44396,884,25130,37967,13020,9,6247,6,1,-1,36959,0
25,938,12790,23202,44396,1028,20081,37967,29285,9,6247,148,2,-1,36959,0
37,9732,27214,23202,44396,80,25130,7244,13020,9,6247,6,1,461,4901,0
71,2264,27214,23202,44396,2064,20081,37967,29285,9,6247,370,2,291,4901,0
79,2264,5207,23202,44396,631,20081,37967,2906,9,6247,440,5,182,4901,0
52,7597,27214,13301,44396,0,20081,37967,29285,9,6247,145,3,94,1511,0
60,1240,27214,6851,44396,182,20081,37967,29285,9,6247,182,2,95,4901,0
75,2264,27214,6851,44396,3504,20081,37967,2906,9,6247,195,1,-1,36959,0
28,9458,12790,13301,44396,6791,20081,37967,2906,9,6247,361,1,46,4901,0
55,4154,27214,13301,44396,2877,20081,37967,29285,9,6247,305,1,91,1840,0
57,5171,27214,1857,44396,2038,20081,37967,29285,9,6247,628,1,182,4901,1
60,7597,27214,23202,44396,824,25130,37967,29285,9,6247,265,1,181,1511,1
32,4154,27214,23202,44396,859,25130,37967,13020,9,6247,39,1,-1,36959,0
31,9732,27214,23202,44396,0,25130,37967,13020,10,6247,97,1,782,1840,1
26,5171,27214,23202,44396,284,20081,37967,13020,10,6247,11,1,-1,36959,0
66,9458,27214,13301,44396,6251,20081,37967,29285,10,6247,273,2,356,1840,0
25,938,12790,23202,44396,348,20081,37967,29285,10,6247,245,1,-1,36959,1
19,938,12790,1857,44396,108,20081,37967,29285,10,6247,168,1,182,1511,1
40,9732,27214,23202,44396,1515,25130,37967,29285,10,6247,503,1,-1,36959,1
44,1487,27214,13301,44396,121,20081,37967,29285,10,6247,412,1,-1,36959,1
33,9458,27214,13301,44396,1514,20081,37967,29285,10,6247,447,1,728,4901,1
53,1303,27214,23202,44396,94,20081,37967,29285,10,6247,493,1,181,1511,1
32,7597,27214,23202,44396,473,20081,7244,29285,10,6247,1064,1,95,1511,1
30,7597,12790,13301,44396,2325,20081,37967,29285,10,6247,263,1,127,4901,1
36,938,12790,1857,44396,417,20081,37967,29285,10,6247,304,1,181,1511,1
56,7597,5207,23202,44396,3450,20081,37967,29285,10,6247,507,1,181,1511,1
34,9458,27214,13301,44396,573,20081,37967,29285,10,6247,122,1,-1,36959,0
38,1487,12790,23202,44396,2543,20081,37967,29285,10,6247,223,1,414,4901,1
77,2264,27214,6851,44396,2223,20081,37967,2906,10,6247,365,2,187,1511,0
22,1579,12790,23202,44396,2138,20081,7244,29285,10,6247,164,1,109,1840,1
34,7597,12790,23202,44396,2085,20081,37967,29285,10,6247,356,3,182,1511,1
46,1579,5207,23202,44396,0,20081,37967,13020,10,6247,6,1,-1,36959,0
29,5171,12790,23202,44396,464,20081,37967,29285,10,6247,317,2,518,4901,1
29,9732,12790,13301,44396,98,20081,37967,29285,10,6247,170,2,-1,36959,0
61,2264,27214,23202,44396,1853,20081,37967,2906,10,6247,520,1,181,1511,1
62,9732,27214,23202,44396,272,20081,37967,29285,11,6247,146,1,286,4901,1
55,7597,27214,23202,44396,10185,20081,37967,29285,11,6247,248,1,180,1511,0
24,938,12790,23202,44396,1925,20081,37967,29285,11,6247,1363,1,-1,36959,1
28,4154,12790,23202,44396,899,20081,37967,13020,11,6247,61,1,-1,36959,0
65,1487,27214,13301,44396,2331,20081,37967,2906,11,6247,425,1,183,1511,1
70,2264,27214,6851,44396,324,20081,37967,29285,11,6247,632,1,308,1840,1
60,7597,27214,23202,44396,116,20081,37967,29285,11,6247,329,2,181,1511,1
30,938,12790,23202,44396,1779,20081,37967,29285,11,6247,233,1,433,1511,1
51,9458,27214,13301,44396,346,20081,37967,29285,11,6247,237,1,180,1511,1
36,1579,12790,13301,44396,353,20081,37967,29285,11,6247,361,2,181,1511,1
42,9458,27214,13301,44396,27696,20081,37967,29285,11,6247,370,1,91,1511,1
58,9458,27214,23202,44396,2155,20081,7244,29285,11,6247,248,2,182,1511,1
30,5171,27214,23202,44396,590,20081,37967,29285,11,6247,443,3,-1,36959,0
35,5171,27214,23202,44396,2374,25130,37967,29285,11,6247,765,2,183,1511,1
35,7597,12790,23202,44396,920,25130,37967,29285,11,6247,159,2,286,4901,0
35,7597,27214,13301,44396,7050,20081,37967,29285,11,6247,222,3,182,1511,1
43,9732,27214,23202,44396,413,25130,37967,29285,12,6247,235,2,182,1511,1
34,7597,12790,23202,44396,1313,20081,37967,29285,12,6247,176,1,21,4901,0
77,2264,27214,6851,44396,2590,20081,37967,2906,12,6247,345,1,178,4901,1
34,9732,27214,23202,44396,320,25130,37967,29285,12,6247,352,1,828,4901,1
35,9732,27214,23202,44396,1454,25130,37967,29285,12,6247,323,1,182,1511,1
39,9732,27214,23202,44396,1382,25130,37967,29285,12,6247,357,1,182,1511,1
32,938,12790,1857,44396,376,20081,37967,29285,12,6247,192,1,91,4901,0
75,2264,27214,23202,44396,291,20081,37967,29285,12,6247,350,1,182,1511,1
29,9458,12790,13301,44396,266,20081,37967,29285,12,6247,176,1,185,4901,0
35,1579,27214,13301,44396,2427,20081,37967,29285,12,6247,175,3,31,1511,1
41,5171,27214,23202,44396,2498,20081,37967,29285,12,6247,411,1,-1,36959,1
25,938,12790,1857,44396,1003,20081,37967,29285,12,6247,361,1,-1,36959,1
51,9732,27214,23202,44396,2007,25130,37967,29285,12,6247,1226,3,-1,36959,1
48,1303,27214,23202,44396,926,20081,37967,29285,12,6247,504,2,178,1511,1
28,9458,12790,13301,44396,-62,20081,37967,13020,12,6247,17,1,-1,36959,0
26,1303,12790,23202,44396,632,20081,37967,29285,12,6247,312,3,181,1511,1
27,1579,12790,13301,44396,4574,20081,37967,29285,12,6247,187,2,-1,36959,0
55,288,27214,23202,44396,2206,20081,37967,29285,12,6247,265,1,91,1511,1
27,938,12790,1857,44396,598,20081,37967,29285,12,6247,126,1,524,4901,0
44,7597,5207,23202,44396,314,25130,37967,13020,12,6247,18,1,651,1511,0
44,9458,27214,13301,44396,1791,20081,37967,2906,12,6247,201,1,182,1511,1
31,9458,27214,13301,44396,6980,20081,37967,29285,12,6247,157,2,-1,36959,0
